id,key,value,type
564385369,amenity,doctors,regular
564388622,name,Spin,regular
564388622,sport,bowling,regular
564388622,amenity,bowling,regular
564388982,city,Cardiff,addr
564388982,housenumber,208,addr
564388982,place,Roath,addr
564388982,postcode,CF24 3JG,addr
564388982,street,City Road,addr
564388982,amenity,fast_food,regular
564388982,id,970953,fhrs
564388982,name,Papa John's,regular
564391676,name,Miss Millie's,regular
564391676,amenity,fast_food,regular
564391976,name,Aladdin,regular
564391976,amenity,fast_food,regular
564393011,city,Cardiff,addr
564393011,housenumber,220,addr
564393011,place,Roath,addr
564393011,postcode,CF24 3JH,addr
564393011,street,City Road,addr
564393011,amenity,fast_food,regular
564393011,id,968626,fhrs
564393011,name,Classic Fried Chicken,regular
564393198,name,Ambala,regular
564393198,amenity,fast_food,regular
564393407,name,Dejaz,regular
564393407,amenity,cafe,regular
564395910,name,Topoli,regular
564395910,amenity,restaurant,regular
564399200,name,Kitchen Secrets,regular
564399200,amenity,cafe,regular
564399386,name,The Park Club,regular
564399386,amenity,pub,regular
564401337,city,Cardiff,addr
564401337,housenumber,213,addr
564401337,place,Roath,addr
564401337,postcode,CF24 3JD,addr
564401337,street,City Road,addr
564401337,amenity,cafe,regular
564401337,cuisine,vegan;vegetarian,regular
564401337,id,969167,fhrs
564401337,name,Milgi,regular
564401337,opening_hours,Su-Th 11:00-00:00; Fr-Sa 11:00-00:30,regular
564401337,website,milgicardiff.com,regular
564401960,city,Cardiff,addr
564401960,housenumber,236,addr
564401960,place,Roath,addr
564401960,postcode,CF24 3JJ,addr
564401960,street,City Road,addr
564401960,amenity,fast_food,regular
564401960,id,969155,fhrs
564401960,name,Tenkaichi,regular
564405552,name,Doner King,regular
564405552,amenity,fast_food,regular
564406002,name,Dalchini,regular
564406002,amenity,restaurant,regular
564411099,name,Kaczuszka,regular
564411099,shop,convenience,regular
564411376,amenity,cafe,regular
564411764,name,"Parish Church of Saint Martin, Roath",regular
564411764,amenity,place_of_worship,regular
564411764,religion,christian,regular
564411764,denomination,anglican,regular
564421072,name,Albany Road Market Garden,regular
564421072,shop,convenience,regular
564421260,name,Coriander,regular
564421260,amenity,restaurant,regular
564421537,atm,yes,regular
564421537,name,RBS,regular
564421537,amenity,bank,regular
564421723,name,Benny's,regular
564421723,amenity,fast_food,regular
564422143,name,Sweetman's,regular
564422143,shop,bakery,regular
564422289,name,Greggs,regular
564422289,shop,bakery,regular
564422642,name,Co-Op,regular
564422642,amenity,pharmacy,regular
564422706,name,Albany Fish Bar,regular
564422706,amenity,fast_food,regular
564428997,amenity,toilets,regular
564433635,name,Boots,regular
564433635,amenity,pharmacy,regular
564433965,name,Superdrug,regular
564433965,amenity,pharmacy,regular
564436196,atm,yes,regular
564436196,name,Halifax,regular
564436196,amenity,bank,regular
564436469,name,Coffee #1,regular
564436469,amenity,cafe,regular
564436469,internet_access,no,regular
564438202,name,Greggs,regular
564438202,shop,bakery,regular
564440125,name,Zio Peppino,regular
564440125,amenity,restaurant,regular
564440125,cuisine,italian,regular
564441261,name,Bo Zan,regular
564441261,amenity,restaurant,regular
564441752,atm,yes,regular
564441752,name,Principality,regular
564441752,amenity,bank,regular
564442680,note,"now a shop, seemingly new name every year",regular
564442680,building,church,regular
564442842,name,The Pear Tree,regular
564442842,amenity,bar,regular
564443343,name,Caffè Nero,regular
564443343,amenity,cafe,regular
564443343,cuisine,coffee_shop,regular
564444216,barrier,bollard,regular
564444270,atm,yes,regular
564444270,name,HSBC,regular
564444270,amenity,bank,regular
564460907,name,New Dock Tavern,regular
564460907,disused,pub,amenity
564468278,name,Argos Extra,regular
564470293,name,Mothercare,regular
564475184,name,Maplin,regular
564475379,name,Harveys,regular
564491910,name,Porcelanosa,regular
564492589,name,Land of Leather,regular
564505523,name,Halfords,regular
566405555,name,Cyncoed,regular
566405555,is_in,Cardiff,regular
566405555,place,suburb,regular
566410280,name,Llanedeyrn,regular
566410280,is_in,Cardiff,regular
566410280,place,suburb,regular
569957585,highway,bus_stop,regular
569957587,highway,bus_stop,regular
569957589,highway,bus_stop,regular
569957590,highway,bus_stop,regular
574303045,power,tower,regular
574303046,power,tower,regular
574303047,power,tower,regular
574303049,power,tower,regular
574303051,power,tower,regular
574303053,power,tower,regular
574303078,power,tower,regular
574303080,power,tower,regular
574303082,power,tower,regular
574303084,power,tower,regular
574304069,power,tower,regular
574304070,power,tower,regular
574304071,power,tower,regular
574304072,power,tower,regular
574304073,power,tower,regular
574304074,power,tower,regular
574304075,power,tower,regular
574304076,power,tower,regular
574304077,power,tower,regular
574304078,power,tower,regular
574304330,power,tower,regular
579918422,highway,bus_stop,regular
579919573,highway,bus_stop,regular
579923294,bicycle,yes,regular
579923294,highway,crossing,regular
579923294,crossing,traffic_signals,regular
579923294,crossing_ref,toucan,regular
579924296,highway,bus_stop,regular
579924875,highway,crossing,regular
579924875,crossing,traffic_signals,regular
579924875,sloped_curb,both,regular
579931282,highway,crossing,regular
579931282,crossing,pelican,regular
579931282,sloped_curb,both,regular
579932226,highway,bus_stop,regular
580024947,highway,bus_stop,regular
580025213,amenity,telephone,regular
580025921,name,Man Po,regular
580025921,phone,02920563084,regular
580025921,amenity,restaurant,regular
580025921,cuisine,chinese,regular
580025921,takeaway,yes,regular
580026042,name,Ely Sports and Social Club,regular
580026042,amenity,pub,regular
580026215,name,Chippy on the Bridge,regular
580026215,amenity,restaurant,regular
580026215,cuisine,fish_and_chips,regular
580026305,highway,crossing,regular
580026305,crossing,pelican,regular
580027118,name,R.M. Patel Newsagents and Confectioners,regular
580027118,shop,convenience,regular
580027268,name,lifestyle express,regular
580027268,shop,convenience,regular
580028234,highway,bus_stop,regular
580028492,highway,bus_stop,regular
580029666,highway,crossing,regular
580029666,crossing,pelican,regular
580031048,highway,bus_stop,regular
580035995,highway,bus_stop,regular
580035995,shelter,no,regular
580035995,operator,Cardiff Bus,regular
580035995,route_ref,2;13;17;18;,regular
580040945,brand,Esso,regular
580040945,amenity,fuel,regular
580043179,highway,bus_stop,regular
580043179,shelter,yes,regular
580043179,operator,Cardiff Bus,regular
580043179,route_ref,17;18,regular
580047711,amenity,waste_basket,regular
580048730,amenity,telephone,regular
580816673,name,Taras Cafe,regular
580816673,amenity,cafe,regular
580818106,highway,bus_stop,regular
580818106,operator,Cardiff Bus,regular
580821933,highway,bus_stop,regular
580821933,operator,Cardiff Bus,regular
580822616,amenity,telephone,regular
580823108,amenity,post_box,regular
580823214,shop,convenience,regular
580823538,name,The Chippy,regular
580823538,amenity,restaurant,regular
580823538,cuisine,fish_and_chips,regular
580823638,amenity,lau,regular
580824173,leisure,playground,regular
580824946,highway,bus_stop,regular
580824946,shelter,yes,regular
580824946,operator,Cardiff Bus,regular
580825434,name,lifestyle express,regular
580825434,shop,convenience,regular
580826050,highway,bus_stop,regular
580826050,shelter,no,regular
580826050,operator,Cardiff Bus,regular
580826069,highway,crossing,regular
580826069,crossing,zebra,regular
580827204,highway,bus_stop,regular
580827204,shelter,no,regular
580827204,operator,Cardiff Bus,regular
580827370,highway,bus_stop,regular
580827370,shelter,no,regular
580827370,operator,Cardiff Bus,regular
580828979,highway,bus_stop,regular
580828979,shelter,no,regular
580828979,operator,Cardiff Bus,regular
580831361,name,Costcutter,regular
580831361,shop,convenience,regular
580834328,amenity,post_box,regular
580835968,amenity,telephone,regular
580836372,highway,bus_stop,regular
580836372,shelter,yes,regular
580836372,operator,Cardiff Bus,regular
580836372,route_ref,17;18,regular
580837225,amenity,waste_basket,regular
580838037,highway,bus_stop,regular
580838037,shelter,yes,regular
580838037,operator,Cardiff Bus,regular
580838037,route_ref,17;18,regular
580838296,amenity,waste_basket,regular
580838891,highway,bus_stop,regular
580838891,shelter,yes,regular
580838891,operator,Cardiff Bus,regular
580838891,route_ref,17;18,regular
580839845,amenity,waste_basket,regular
580841188,crossing,unmarked,regular
580841188,sloped_curb,both,regular
580842632,highway,crossing,regular
580842632,crossing,zebra,regular
580843443,amenity,waste_basket,regular
580843447,highway,crossing,regular
580843447,crossing,unmarked,regular
580843466,highway,crossing,regular
580843466,crossing,unmarked,regular
580844372,name,Ely Hub & Library,regular
580844372,source,survey,regular
580844372,amenity,library,regular
580844372,operator,Cardiff Council,regular
580844453,name,SPAR,regular
580844453,shop,convenience,regular
580845220,amenity,post_box,regular
580845834,highway,bus_stop,regular
580845834,shelter,no,regular
580845834,operator,Cardiff Bus,regular
580845834,route_ref,17;18,regular
581049676,highway,bus_stop,regular
581049676,shelter,no,regular
581049676,operator,Cardiff Bus,regular
581049676,route_ref,18,regular
581052091,highway,bus_stop,regular
581052091,shelter,no,regular
581052091,operator,Cardiff Bus,regular
581052091,route_ref,18,regular
581057791,amenity,waste_basket,regular
581057792,highway,bus_stop,regular
581059457,highway,crossing,regular
581059457,crossing,traffic_signals,regular
581059457,crossing_ref,pelican,regular
581059652,highway,bus_stop,regular
581059652,shelter,yes,regular
581059652,operator,Cardiff Bus,regular
581059652,route_ref,17;18;,regular
581059652,public_transport,platform,regular
581059954,ref,CF10 11,regular
581059954,name,Westgate Street,regular
581059954,source,survey,regular
581059954,amenity,post_box,regular
581059954,operator,Royal Mail,regular
581059954,royal_cypher,EIIR,regular
581059954,type,pillar,post_box
581059954,collection_times,Mo-Fr 18:30; Sa 12:00,regular
581060040,highway,bus_stop,regular
581060048,highway,bus_stop,regular
581060477,highway,bus_stop,regular
581061155,highway,bus_stop,regular
581061155,shelter,yes,regular
581063071,barrier,bollard,regular
581063162,highway,bus_stop,regular
581063162,shelter,yes,regular
581063162,operator,Cardiff Bus,regular
581063162,public_transport,platform,regular
581063714,highway,bus_stop,regular
581063714,operator,Cardiff Bus,regular
581063717,highway,bus_stop,regular
581063717,shelter,yes,regular
581063717,route_ref,33;33A;33B;61;62;101;102,regular
581063732,highway,crossing,regular
581063732,crossing,traffic_signals,regular
581063732,crossing_ref,pelican,regular
581065833,highway,bus_stop,regular
581065833,shelter,yes,regular
581065833,operator,Cardiff Bus,regular
581066387,highway,bus_stop,regular
581066387,shelter,no,regular
581066387,operator,Cardiff Bus,regular
581074184,source,Bing,regular
581074184,natural,tree,regular
581273096,name,The Flora,regular
581273096,phone,44-2920-405038,regular
581273096,amenity,pub,regular
581273096,street,Cathays Terrace,addr
581273096,postcode,CF24 4HY,addr
581273096,housenumber,136,addr
581277843,name,Gassy Jacks,regular
581277843,phone,+44-2920-232608,regular
581277843,amenity,pub,regular
581277843,street,Salisbury Road,addr
581277843,postcode,CF24 4AB,addr
581277843,housenumber,39-41,addr
581285298,name,Koko Gorillas,regular
581285298,phone,+44-2920-255200,regular
581285298,amenity,pub,regular
581285298,street,Miskin Street,addr
581285298,postcode,CF24 4AP,addr
581285298,housenumber,7-9,addr
581286095,name,The Vulcan Lounge,regular
581286095,phone,+44-29-2020236363,regular
581286095,amenity,pub,regular
581286095,postcode,CF24 4BH,addr
581290757,name,The Crwys,regular
581290757,phone,+44-2920-371075,regular
581290757,amenity,pub,regular
581290757,operator,Brains,regular
581290757,street,Crwys Road,addr
581290757,postcode,CF24 4NL,addr
581290757,housenumber,34,addr
581291936,name,The Blackweir Tavern,regular
581291936,phone,+44-2920-341405,regular
581291936,amenity,pub,regular
581291936,street,North Road,addr
581291936,postcode,CF10 3DX,addr
581291936,housenumber,35,addr
581294872,name,The North Star,regular
581294872,phone,+44-2920-621736,regular
581294872,amenity,pub,regular
581294872,website,http://www.thenorthstarcardiff.com/,regular
581294872,street,North Road,addr
581294872,postcode,CF14 1AE,addr
581294872,housenumber,131,addr
581296434,name,The Cayo Arms,regular
581296434,phone,+44-2920-391910,regular
581296434,amenity,pub,regular
581296434,street,Cathedral Road,addr
581296434,postcode,CF11 9LL,addr
581296434,housenumber,36,addr
581301702,name,The Robin Hood,regular
581301702,phone,+44-2920-378829,regular
581301702,amenity,pub,regular
581301702,street,Severn Grove,addr
581301702,postcode,CF11 9EN,addr
581301702,housenumber,16,addr
581339761,name,The Taf,regular
581339761,layer,1,regular
581339761,amenity,pub,regular
581348478,name,The Lewis Arms,regular
581348478,amenity,pub,regular
581348478,street,Mill Road,addr
581348478,postcode,CF15 7JP,addr
581348478,housenumber,1,addr
581396201,highway,traffic_signals,regular
582519087,highway,bus_stop,regular
582519087,shelter,no,regular
582526293,highway,bus_stop,regular
582526293,shelter,no,regular
582526293,route_ref,17,regular
582526672,highway,bus_stop,regular
582526672,shelter,no,regular
582526672,route_ref,17,regular
582527132,highway,crossing,regular
582527132,crossing,zebra,regular
582527194,highway,crossing,regular
582527194,crossing,unmarked,regular
582527318,highway,crossing,regular
582527318,crossing,unmarked,regular
582527924,highway,bus_stop,regular
582527924,shelter,yes,regular
582527924,route_ref,17,regular
582529540,highway,bus_stop,regular
582529540,shelter,no,regular
582529540,operator,Cardiff Bus,regular
582529540,route_ref,17,regular
582529826,highway,bus_stop,regular
582529826,shelter,yes,regular
582529826,operator,Cardiff Bus,regular
582529826,route_ref,17,regular
582529942,highway,bus_stop,regular
582529942,shelter,no,regular
582529942,operator,Cardiff Bus,regular
582529942,route_ref,18,regular
582530020,highway,crossing,regular
582530020,crossing,zebra,regular
582530210,highway,crossing,regular
582530210,crossing,unmarked,regular
582530329,highway,bus_stop,regular
582530329,shelter,yes,regular
582530329,operator,Cardiff Bus,regular
582530329,route_ref,17,regular
582530760,highway,bus_stop,regular
582530760,shelter,yes,regular
582530760,operator,Cardiff Bus,regular
582530760,route_ref,18,regular
582531311,amenity,telephone,regular
582531468,highway,crossing,regular
582531468,crossing,pelican,regular
582532535,highway,bus_stop,regular
582532535,shelter,no,regular
582532535,route_ref,17,regular
582599503,name,Whitaker Road,regular
582599503,highway,bus_stop,regular
582599503,shelter,yes,regular
582599503,operator,Cardiff Bus,regular
582599503,route_ref,12,regular
583309181,highway,bus_stop,regular
583309181,shelter,no,regular
583309181,operator,Cardiff Bus,regular
583309181,route_ref,17,regular
583309181,public_transport,platform,regular
584037240,atm,yes,regular
584037240,cy,'n frenhinol Bancia chan Alban Yr,name
584037240,operator,Royal Bank of Scotland,regular
586277985,highway,mini_roundabout,regular
586277985,direction,clockwise,regular
586420882,name,The Romilly,regular
586420882,amenity,pub,regular
586420882,street,Romilly Crescent,addr
586420882,postcode,CF11 9NQ,addr
586420882,housenumber,69-71,addr
586466904,name,The Beverley Hotel,regular
586466904,phone,+44-2920-343443,regular
586466904,amenity,pub,regular
586466904,postcode,CF11 9PG,addr
586466904,housenumber,75-77,addr
586468773,highway,traffic_signals,regular
586757763,amenity,atm,regular
597752527,name,John Lewis car park,regular
597752527,amenity,parking,regular
597752527,wheelchair,yes,regular
597752563,highway,traffic_signals,regular
602885017,sport,10pin,regular
602885017,leisure,sports_centre,regular
602885019,name,Jerseybank,regular
602885019,amenity,bank,regular
602885019,cy,Bancia Jersey,name
603283780,railway,level_crossing,regular
603283866,access,no,regular
603283959,barrier,kissing_gate,regular
611027309,name,Eglwys Merthyr Dyfan,regular
611027309,amenity,place_of_worship,regular
611027309,cy,Eglwys Merthyr Dyfan,name
611027309,en,Merthyr Dyfan Church,name
612401489,highway,mini_roundabout,regular
612401489,direction,clockwise,regular
616372313,foot,yes,regular
616372313,barrier,bollard,regular
616372313,bicycle,yes,regular
620865277,highway,crossing,regular
620865277,crossing,zebra,regular
630640379,natural,tree,regular
642113904,bicycle,yes,regular
642113904,highway,crossing,regular
642113904,crossing,traffic_signals,regular
642113904,crossing_ref,toucan,regular
643140847,highway,turning_circle,regular
643169279,highway,bus_stop,regular
643169383,highway,bus_stop,regular
643169386,highway,bus_stop,regular
643202717,highway,crossing,regular
643202717,crossing,traffic_signals,regular
643202717,crossing_ref,pelican,regular
643202720,highway,bus_stop,regular
643202723,highway,bus_stop,regular
643202726,highway,crossing,regular
643202726,crossing,traffic_signals,regular
643202726,crossing_ref,pelican,regular
643202729,highway,crossing,regular
643202729,crossing,pelican,regular
643202732,highway,crossing,regular
643202732,crossing,pelican,regular
643202734,highway,crossing,regular
643202734,crossing,traffic_signals,regular
643202734,crossing_ref,pelican,regular
643202736,highway,crossing,regular
643202736,crossing,traffic_signals,regular
643202736,crossing_ref,puffin,regular
643202738,highway,crossing,regular
643202738,crossing,traffic_signals,regular
643202738,crossing_ref,puffin,regular
643202788,name,Beda Road,regular
643202788,highway,bus_stop,regular
643202788,shelter,yes,regular
643202788,route_ref,1;13;17;18;60;96;101;102,regular
643202791,highway,bus_stop,regular
643229766,highway,bus_stop,regular
643229773,highway,crossing,regular
643229773,crossing,traffic_signals,regular
643229773,crossing_ref,pelican,regular
643229778,crossing,traffic_signals,regular
643229778,crossing_ref,pelican,regular
643229778,highway,crossing,regular
643646984,highway,crossing,regular
643646984,crossing,pelican,regular
643646989,highway,crossing,regular
643646989,crossing,pelican,regular
643646993,amenity,post_box,regular
643646996,amenity,telephone,regular
644856123,highway,crossing,regular
644856129,amenity,fuel,regular
650436831,amenity,atm,regular
650436831,operator,TSB,regular
650438468,cost,free,regular
650438468,amenity,atm,regular
651364302,highway,speed_camera,regular
651369433,highway,speed_camera,regular
651486592,amenity,post_box,regular
651486615,name,Mr Chips,regular
651486615,amenity,restaurant,regular
651486615,cuisine,fish_and_chips,regular
651486618,amenity,dentist,regular
651486620,shop,convenience,regular
651486623,name,Lloyds Pharmacy,regular
651486623,amenity,pharmacy,regular
651486623,operator,Lloyds Pharmacy,regular
651486626,name,The Eye Centre,regular
651486626,shop,optician,regular
651486654,name,Bargain Booze,regular
651486654,shop,convenience,regular
651486657,amenity,post_office,regular
651486660,name,Williams Family Butchers,regular
651486660,shop,butcher,regular
651486662,name,Glendale,regular
651486662,shop,florist,regular
651486665,name,Greggs,regular
651486665,shop,bakery,regular
651486669,name,China Cottage,regular
651486669,amenity,restaurant,regular
651486669,cuisine,chinese,regular
651486672,name,Kids Korner,regular
651486672,shop,clothes,regular
651486682,name,Nisa local,regular
651486682,shop,convenience,regular
651486685,highway,crossing,regular
651486685,crossing,pelican,regular
651486689,highway,crossing,regular
651486689,crossing,pelican,regular
651486691,highway,crossing,regular
651486691,crossing,pelican,regular
651486694,highway,crossing,regular
651486694,crossing_ref,pelican,regular
651486701,highway,crossing,regular
651486701,crossing,pelican,regular
651495844,highway,crossing,regular
651495844,crossing,zebra,regular
651902773,traffic_calming,bump,regular
651902777,traffic_calming,bump,regular
651902779,traffic_calming,bump,regular
651902781,traffic_calming,bump,regular
651902785,traffic_calming,cushion,regular
651902787,traffic_calming,cushion,regular
651902789,traffic_calming,cushion,regular
651902792,traffic_calming,cushion,regular
651902793,traffic_calming,cushion,regular
651902795,traffic_calming,cushion,regular
651902803,traffic_calming,cushion,regular
651902805,traffic_calming,cushion,regular
651902807,traffic_calming,cushion,regular
651915447,traffic_calming,bump,regular
651938891,highway,bus_stop,regular
651938913,city,Cardiff,addr
651938913,street,Amroth Road,addr
651938913,country,GB,addr
651938913,postcode,CF5 5DT,addr
651938913,housenumber,44,addr
651938914,city,Cardiff,addr
651938914,street,Amroth Road,addr
651938914,country,GB,addr
651938914,postcode,CF5 5DT,addr
651938914,housenumber,46,addr
651938922,city,Cardiff,addr
651938922,street,Amroth Road,addr
651938922,country,GB,addr
651938922,postcode,CF5 5DS,addr
651938922,housenumber,75,addr
652721259,barrier,gate,regular
653435184,city,Cardiff,addr
653435184,street,Haverford Way,addr
653435184,country,GB,addr
653435184,housenumber,6,addr
653435187,city,Cardiff,addr
653435187,street,Haverford Way,addr
653435187,country,GB,addr
653435187,housenumber,8,addr
653435195,city,Cardiff,addr
653435195,street,Haverford Way,addr
653435195,country,GB,addr
653435195,housenumber,2,addr
653435206,city,Cardiff,addr
653435206,street,Haverford Way,addr
653435206,country,GB,addr
653435206,housenumber,4,addr
653822255,highway,bus_stop,regular
653822261,highway,crossing,regular
653822261,crossing,unmarked,regular
653956942,amenity,post_box,regular
653959662,highway,bus_stop,regular
657986881,barrier,gate,regular
659951508,city,Cardiff,addr
659951508,street,Pethybridge Road,addr
659951508,country,GB,addr
659951508,housenumber,65,addr
659951519,city,Cardiff,addr
659951519,street,Pethybridge Road,addr
659951519,country,GB,addr
659951519,housenumber,67,addr
659951521,city,Cardiff,addr
659951521,street,Pethybridge Road,addr
659951521,country,GB,addr
659951521,housenumber,63,addr
659951523,city,Cardiff,addr
659951523,street,Pethybridge Road,addr
659951523,country,GB,addr
659951523,housenumber,61,addr
659951524,city,Cardiff,addr
659951524,street,Pethybridge Road,addr
659951524,country,GB,addr
659951524,housenumber,66,addr
659951526,city,Cardiff,addr
659951526,street,Pethybridge Road,addr
659951526,country,GB,addr
659951526,housenumber,64,addr
659951527,city,Cardiff,addr
659951527,street,Pethybridge Road,addr
659951527,country,GB,addr
659951527,housenumber,62,addr
659951528,city,Cardiff,addr
659951528,street,Pethybridge Road,addr
659951528,country,GB,addr
659951528,housenumber,60,addr
659951529,city,Cardiff,addr
659951529,street,Pethybridge Road,addr
659951529,country,GB,addr
659951529,housenumber,57,addr
659951530,city,Cardiff,addr
659951530,street,Pethybridge Road,addr
659951530,country,GB,addr
659951530,housenumber,59,addr
659951531,city,Cardiff,addr
659951531,street,Pethybridge Road,addr
659951531,country,GB,addr
659951531,housenumber,58,addr
659951532,city,Cardiff,addr
659951532,street,Pethybridge Road,addr
659951532,country,GB,addr
659951532,housenumber,56,addr
659951534,city,Cardiff,addr
659951534,street,Pethybridge Road,addr
659951534,country,GB,addr
659951534,housenumber,55,addr
659951535,city,Cardiff,addr
659951535,street,Pethybridge Road,addr
659951535,country,GB,addr
659951535,housenumber,54,addr
659951536,city,Cardiff,addr
659951536,street,Pethybridge Road,addr
659951536,country,GB,addr
659951536,housenumber,52,addr
659951537,city,Cardiff,addr
659951537,street,Pethybridge Road,addr
659951537,country,GB,addr
659951537,housenumber,50,addr
659951538,city,Cardiff,addr
659951538,street,Pethybridge Road,addr
659951538,country,GB,addr
659951538,housenumber,49,addr
659951540,city,Cardiff,addr
659951540,street,Pethybridge Road,addr
659951540,country,GB,addr
659951540,housenumber,51,addr
659951541,city,Cardiff,addr
659951541,street,Pethybridge Road,addr
659951541,country,GB,addr
659951541,housenumber,53,addr
659951543,city,Cardiff,addr
659951543,street,Pethybridge Road,addr
659951543,country,GB,addr
659951543,housenumber,48,addr
659951545,city,Cardiff,addr
659951545,street,Pethybridge Road,addr
659951545,country,GB,addr
659951545,housenumber,46,addr
659951547,city,Cardiff,addr
659951547,street,Pethybridge Road,addr
659951547,country,GB,addr
659951547,housenumber,43,addr
659951550,city,Cardiff,addr
659951550,street,Pethybridge Road,addr
659951550,country,GB,addr
659951550,housenumber,45,addr
659951553,city,Cardiff,addr
659951553,street,Pethybridge Road,addr
659951553,country,GB,addr
659951553,housenumber,47,addr
659951557,city,Cardiff,addr
659951557,street,Pethybridge Road,addr
659951557,country,GB,addr
659951557,housenumber,44,addr
659951560,city,Cardiff,addr
659951560,street,Pethybridge Road,addr
659951560,country,GB,addr
659951560,housenumber,42,addr
659951563,city,Cardiff,addr
659951563,street,Pethybridge Road,addr
659951563,country,GB,addr
659951563,housenumber,37,addr
659951572,city,Cardiff,addr
659951572,street,Pethybridge Road,addr
659951572,country,GB,addr
659951572,housenumber,35,addr
659951576,city,Cardiff,addr
659951576,street,Pethybridge Road,addr
659951576,country,GB,addr
659951576,housenumber,33,addr
659951578,city,Cardiff,addr
659951578,street,Pethybridge Road,addr
659951578,country,GB,addr
659951578,housenumber,41,addr
659951579,city,Cardiff,addr
659951579,street,Pethybridge Road,addr
659951579,country,GB,addr
659951579,housenumber,39,addr
659951580,city,Cardiff,addr
659951580,street,Pethybridge Road,addr
659951580,country,GB,addr
659951580,housenumber,40,addr
659951582,city,Cardiff,addr
659951582,street,Pethybridge Road,addr
659951582,country,GB,addr
659951582,housenumber,38,addr
659951583,city,Cardiff,addr
659951583,street,Pethybridge Road,addr
659951583,country,GB,addr
659951583,housenumber,36,addr
659951585,city,Cardiff,addr
659951585,street,Pethybridge Road,addr
659951585,country,GB,addr
659951585,housenumber,34,addr
659951586,city,Cardiff,addr
659951586,street,Pethybridge Road,addr
659951586,country,GB,addr
659951586,housenumber,32,addr
659951587,city,Cardiff,addr
659951587,street,Pethybridge Road,addr
659951587,country,GB,addr
659951587,housenumber,30,addr
659951588,city,Cardiff,addr
659951588,street,Pethybridge Road,addr
659951588,country,GB,addr
659951588,housenumber,28,addr
659951590,city,Cardiff,addr
659951590,street,Pethybridge Road,addr
659951590,country,GB,addr
659951590,housenumber,26,addr
659951591,city,Cardiff,addr
659951591,street,Pethybridge Road,addr
659951591,country,GB,addr
659951591,housenumber,24,addr
659951592,city,Cardiff,addr
659951592,street,Pethybridge Road,addr
659951592,country,GB,addr
659951592,housenumber,22,addr
659951594,city,Cardiff,addr
659951594,street,Pethybridge Road,addr
659951594,country,GB,addr
659951594,housenumber,29,addr
659951595,city,Cardiff,addr
659951595,street,Pethybridge Road,addr
659951595,country,GB,addr
659951595,housenumber,31,addr
659951596,city,Cardiff,addr
659951596,street,Pethybridge Road,addr
659951596,country,GB,addr
659951596,housenumber,21,addr
659951597,city,Cardiff,addr
659951597,street,Pethybridge Road,addr
659951597,country,GB,addr
659951597,housenumber,23,addr
659951598,city,Cardiff,addr
659951598,street,Pethybridge Road,addr
659951598,country,GB,addr
659951598,housenumber,25,addr
659951599,city,Cardiff,addr
659951599,street,Pethybridge Road,addr
659951599,country,GB,addr
659951599,housenumber,27,addr
659951600,city,Cardiff,addr
659951600,street,Pethybridge Road,addr
659951600,country,GB,addr
659951600,housenumber,19,addr
659951601,city,Cardiff,addr
659951601,street,Pethybridge Road,addr
659951601,country,GB,addr
659951601,housenumber,17,addr
659951603,city,Cardiff,addr
659951603,street,Pethybridge Road,addr
659951603,country,GB,addr
659951603,housenumber,11,addr
659951604,city,Cardiff,addr
659951604,street,Pethybridge Road,addr
659951604,country,GB,addr
659951604,housenumber,13,addr
659951605,city,Cardiff,addr
659951605,street,Pethybridge Road,addr
659951605,country,GB,addr
659951605,housenumber,15,addr
659951606,city,Cardiff,addr
659951606,street,Pethybridge Road,addr
659951606,country,GB,addr
659951606,housenumber,20,addr
659951607,city,Cardiff,addr
659951607,street,Pethybridge Road,addr
659951607,country,GB,addr
659951607,housenumber,18,addr
659951608,city,Cardiff,addr
659951608,street,Pethybridge Road,addr
659951608,country,GB,addr
659951608,housenumber,7,addr
659951610,city,Cardiff,addr
659951610,street,Pethybridge Road,addr
659951610,country,GB,addr
659951610,housenumber,9,addr
659951612,city,Cardiff,addr
659951612,street,Pethybridge Road,addr
659951612,country,GB,addr
659951612,housenumber,16,addr
659951613,city,Cardiff,addr
659951613,street,Pethybridge Road,addr
659951613,country,GB,addr
659951613,housenumber,14,addr
659951614,city,Cardiff,addr
659951614,street,Pethybridge Road,addr
659951614,country,GB,addr
659951614,housenumber,12,addr
659951616,city,Cardiff,addr
659951616,street,Pethybridge Road,addr
659951616,country,GB,addr
659951616,housenumber,1,addr
659951617,city,Cardiff,addr
659951617,street,Pethybridge Road,addr
659951617,country,GB,addr
659951617,housenumber,3,addr
659951618,city,Cardiff,addr
659951618,street,Pethybridge Road,addr
659951618,country,GB,addr
659951618,housenumber,5,addr
659951619,city,Cardiff,addr
659951619,street,Pethybridge Road,addr
659951619,country,GB,addr
659951619,housenumber,10,addr
659951620,city,Cardiff,addr
659951620,street,Pethybridge Road,addr
659951620,country,GB,addr
659951620,housenumber,8,addr
659951621,city,Cardiff,addr
659951621,street,Pethybridge Road,addr
659951621,country,GB,addr
659951621,housenumber,6,addr
659951622,city,Cardiff,addr
659951622,street,Pethybridge Road,addr
659951622,country,GB,addr
659951622,housenumber,4,addr
659951624,city,Cardiff,addr
659951624,street,Pethybridge Road,addr
659951624,country,GB,addr
659951624,housenumber,2,addr
660314174,traffic_calming,hump,regular
660774542,name,Golf Clubhouse,regular
