id,key,value,type
105804109,highway,tertiary,regular
105804109,surface,paved,regular
105804110,name,Birchgrove Road,regular
105804110,highway,residential,regular
105804110,surface,asphalt,regular
105806296,name,Cardiff Council Social Services for Disabled Children,regular
105806296,source,Bing;survey,regular
105806296,building,yes,regular
105806296,operator,Cardiff Council,regular
105806297,name,West Lodge,regular
105806297,source,Bing;survey,regular
105806297,smoking,no,regular
105806297,building,yes,regular
105806298,name,Sophia Gardens,regular
105806298,leisure,park,regular
105806298,cy,Gerddi Sophia,name
105850864,highway,footway,regular
105850865,highway,steps,regular
105850867,highway,footway,regular
105850868,highway,service,regular
105850870,highway,steps,regular
105850871,foot,yes,regular
105850871,name,Andrew Road,regular
105850871,oneway,no,regular
105850871,tunnel,yes,regular
105850871,bicycle,yes,regular
105850871,highway,unclassified,regular
105850871,cycleway,no,regular
105850871,motor_vehicle,designated,regular
105850872,natural,wood,regular
105850873,foot,yes,regular
105850873,name,Andrew Road,regular
105850873,lanes,2,regular
105850873,oneway,no,regular
105850873,source,OS_OpenData_StreetView,regular
105850873,bicycle,yes,regular
105850873,highway,residential,regular
105850873,surface,asphalt,regular
105850873,cycleway,no,regular
105850873,maxspeed,30 mph,regular
105850873,sidewalk,both,regular
105850873,motor_vehicle,designated,regular
105850874,amenity,parking,regular
105850875,bridge,yes,regular
105850875,highway,footway,regular
105850876,highway,footway,regular
105850877,railway,platform,regular
105850878,railway,platform,regular
105851061,foot,yes,regular
105851061,name,Old Barry Road,regular
105851061,lanes,2,regular
105851061,oneway,no,regular
105851061,source,OS_OpenData_StreetView,regular
105851061,bicycle,yes,regular
105851061,highway,residential,regular
105851061,surface,asphalt,regular
105851061,cycleway,no,regular
105851061,maxspeed,30 mph,regular
105851061,sidewalk,both,regular
105851062,foot,yes,regular
105851062,name,Old Barry Road,regular
105851062,lanes,2,regular
105851062,oneway,no,regular
105851062,source,OS_OpenData_StreetView,regular
105851062,bicycle,yes,regular
105851062,highway,residential,regular
105851062,surface,asphalt,regular
105851062,cycleway,no,regular
105851062,maxspeed,30 mph,regular
105851062,sidewalk,both,regular
106226333,highway,service,regular
106226334,highway,track,regular
106226335,highway,track,regular
106226338,highway,track,regular
106226340,highway,track,regular
106226341,highway,service,regular
106226631,highway,track,regular
106238116,highway,service,regular
106238117,highway,track,regular
106238118,highway,track,regular
106335589,highway,residential,regular
106335590,highway,footway,regular
106335591,highway,footway,regular
106335592,highway,service,regular
106335592,service,alley,regular
106335593,highway,service,regular
106335594,name,Worcester Street,regular
106335594,highway,residential,regular
106335595,highway,footway,regular
106335596,highway,service,regular
106335596,service,alley,regular
106335597,highway,footway,regular
106335598,name,Oakley Place,regular
106335598,highway,service,regular
106335599,highway,residential,regular
106335600,highway,service,regular
106335600,service,alley,regular
106335601,highway,footway,regular
106335602,highway,service,regular
106335603,highway,service,regular
106335604,highway,footway,regular
106335605,highway,service,regular
106335606,highway,footway,regular
106365483,natural,wood,regular
106365484,building,yes,regular
106365550,highway,track,regular
106365551,name,York Place,regular
106365551,oneway,yes,regular
106365551,highway,residential,regular
106365552,name,York Place,regular
106365552,oneway,yes,regular
106365552,highway,residential,regular
106365553,name,York Place,regular
106365553,highway,residential,regular
106365554,name,York Place,regular
106365554,highway,residential,regular
106365555,amenity,parking,regular
106366633,highway,service,regular
106366634,highway,service,regular
106366635,highway,service,regular
106366635,service,parking_aisle,regular
106366636,highway,service,regular
106366637,highway,service,regular
106366638,highway,service,regular
106366638,service,parking_aisle,regular
106366639,highway,service,regular
106366639,service,parking_aisle,regular
106366640,highway,service,regular
106489895,landuse,residential,regular
106489900,highway,track,regular
106489905,highway,service,regular
106489905,service,driveway,regular
106489909,waterway,stream,regular
106489917,highway,track,regular
106489919,highway,track,regular
106489923,highway,track,regular
106489925,highway,track,regular
106489929,natural,wood,regular
106489934,name,The Green,regular
106489934,highway,residential,regular
106489942,highway,service,regular
106489948,name,Nant Cydfin,regular
106489948,waterway,stream,regular
106489955,highway,service,regular
106489955,service,driveway,regular
106489958,landuse,residential,regular
106489962,highway,track,regular
106489964,name,The Green,regular
106489964,highway,residential,regular
106492080,highway,service,regular
106492081,highway,service,regular
106492082,highway,track,regular
106492083,highway,service,regular
106492084,highway,service,regular
106617748,name,Coed Sion Hywel,regular
106617748,natural,wood,regular
106617749,name,Coed yr Eglwys,regular
106617749,landuse,forest,regular
106617750,name,Leckwith Woods,regular
106617750,natural,wood,regular
106617757,name,Coed Twm-lw,regular
106617757,landuse,forest,regular
106651805,landuse,farmyard,regular
106651806,barrier,hedge,regular
106651807,landuse,farmyard,regular
106651808,landuse,farmyard,regular
106651809,barrier,hedge,regular
106651810,barrier,hedge,regular
106747174,name,Bullcroft Brook,regular
106747174,waterway,stream,regular
107039066,name,Park Place,regular
107039066,highway,tertiary,regular
107039066,cy,Plas y Parc,name
107039066,surface,asphalt,regular
107039074,ref,A4232,regular
107039074,name,Southern Way,regular
107039074,lanes,2,regular
107039074,oneway,yes,regular
107039074,highway,primary,regular
107039074,surface,asphalt,regular
107039080,ref,A4232,regular
107039080,name,Southern Way,regular
107039080,lanes,2,regular
107039080,oneway,yes,regular
107039080,highway,primary,regular
107039080,surface,asphalt,regular
107039085,ref,A4232,regular
107039085,name,Southern Way,regular
107039085,lanes,2,regular
107039085,oneway,yes,regular
107039085,highway,primary,regular
107039085,surface,asphalt,regular
107039087,lanes,3,regular
107039087,oneway,yes,regular
107039087,highway,primary,regular
107039087,junction,roundabout,regular
107039087,direction,clockwise,regular
107039092,ref,A48,regular
107039092,foot,no,regular
107039092,name,Eastern Avenue,regular
107039092,lanes,2,regular
107039092,oneway,yes,regular
107039092,bicycle,no,regular
107039092,highway,trunk,regular
107039093,ref,A48,regular
107039093,foot,no,regular
107039093,name,Eastern Avenue,regular
107039093,lanes,2,regular
107039093,oneway,yes,regular
107039093,bicycle,no,regular
107039093,highway,trunk,regular
107039093,surface,asphalt,regular
107039093,maxspeed,50 mph,regular
107039095,lanes,2,regular
107039095,oneway,yes,regular
107039095,highway,primary,regular
107039095,junction,roundabout,regular
107039095,direction,clockwise,regular
107039097,ref,A4161,regular
107039097,name,Newport Road,regular
107039097,lanes,2,regular
107039097,oneway,yes,regular
107039097,highway,primary,regular
107039097,cy,Ffordd Casnewydd,name
107039100,ref,A48,regular
107039100,lanes,1,regular
107039100,oneway,yes,regular
107039100,bicycle,no,regular
107039100,highway,trunk_link,regular
107057068,ref,A48,regular
107057068,foot,no,regular
107057068,name,Eastern Avenue,regular
107057068,lanes,2,regular
107057068,oneway,yes,regular
107057068,bicycle,no,regular
107057068,highway,trunk,regular
107057068,surface,asphalt,regular
107057068,maxspeed,70 mph,regular
107057068,type,GB:national_dual,maxspeed
107057071,name,Homebase,regular
107057071,source,Bing,regular
107057071,building,retail,regular
107057071,city,Cardiff,addr
107057072,source,Bing,regular
107057072,building,yes,regular
107057075,name,Carphone Warehouse,regular
107057075,shop,mobile_phone,regular
107057075,source,Bing;survey,regular
107057075,building,yes,regular
107057078,landuse,retail,regular
107057078,name,Avenue Retail Park,regular
107057078,source,Bing;survey,regular
107057079,name,Kwik-Fit,regular
107057079,shop,car_repair,regular
107057079,source,Bing;survey,regular
107057079,building,yes,regular
107057083,name,The Court,regular
107057083,note,Flats,regular
107057083,source,Bing;survey,regular
107057083,building,yes,regular
107057086,name,Park Inn,regular
107057086,phone,+44 29 20589988,regular
107057086,rooms,132,regular
107057086,source,Bing;survey,regular
107057086,tourism,hotel,regular
107057086,building,yes,regular
107057086,internet_access,wlan,regular
107057086,fee,no,internet_access
107057090,source,Bing,regular
107057090,building,yes,regular
107057093,area,yes,regular
107057093,name,Currys PC World Megastore,regular
107057093,shop,electronics,regular
107057093,source,Bing;survey,regular
107057093,landuse,retail,regular
107057093,building,yes,regular
107057094,name,Magnet,regular
107057094,shop,kitchen,regular
107057094,source,Bing;survey,regular
107057094,building,yes,regular
107057096,name,Arc,regular
107057096,source,Bing;survey,regular
107057096,amenity,car_wash,regular
107057096,building,yes,regular
107057097,name,Linc,regular
107057097,note,Housing association offices,regular
107057097,source,Bing;survey,regular
107057097,website,http://www.linc-cymru.co.uk/,regular
107057097,building,yes,regular
107057097,city,Cardiff,addr
107057097,street,Newport Road,addr
107057097,country,GB,addr
107057097,housenumber,387,addr
107168763,ref,A4160,regular
107168763,name,Penarth Road,regular
107168763,oneway,no,regular
107168763,highway,primary,regular
107168763,cy,Ffordd Penarth,name
107168763,surface,paved,regular
107168763,maxspeed,40 mph,regular
107168763,maxspeed,sign,source
107168764,ref,A4160,regular
107168764,name,Penarth Road,regular
107168764,oneway,no,regular
107168764,highway,primary,regular
107168764,cy,Ffordd Penarth,name
107168764,surface,paved,regular
107168764,maxspeed,40 mph,regular
107168764,maxspeed,sign,source
107168767,highway,unclassified,regular
107168770,layer,1,regular
107168770,bridge,yes,regular
107168770,highway,unclassified,regular
107168771,highway,cycleway,regular
107176636,name,Bwlch Road,regular
107176636,highway,residential,regular
107176636,cycleway,lane,regular
107176636,maxspeed,20 mph,regular
107176636,sidewalk,both,regular
107176638,name,Landwade Close,regular
107176638,highway,residential,regular
107176638,cycleway,lane,regular
107176638,sidewalk,both,regular
107176639,name,Wroughton Place,regular
107176639,highway,residential,regular
107176639,sidewalk,both,regular
107176758,highway,cycleway,regular
107176758,surface,asphalt,regular
107191219,lit,yes,regular
107191219,ref,B4487,regular
107191219,foot,yes,regular
107191219,name,Newport Road,regular
107191219,lanes,4,regular
107191219,oneway,no,regular
107191219,bicycle,yes,regular
107191219,highway,secondary,regular
107191219,cy,Ffordd Casnewydd,name
107191219,surface,asphalt,regular
107191219,cycleway,no,regular
107191219,maxspeed,30 mph,regular
107191219,sidewalk,both,regular
107191220,lit,yes,regular
107191220,ref,A48,regular
107191220,name,Newport Road,regular
107191220,lanes,4,regular
107191220,oneway,no,regular
107191220,highway,primary,regular
107191220,surface,asphalt,regular
107191220,maxspeed,40 mph,regular
107191224,lit,yes,regular
107191224,ref,B4487,regular
107191224,name,Newport Road,regular
107191224,lanes,3,regular
107191224,oneway,yes,regular
107191224,highway,secondary,regular
107191224,cy,Ffordd Casnewydd,name
107191224,maxspeed,30 mph,regular
107191224,lanes,through|through|right,turn
107236794,highway,residential,regular
107236795,highway,path,regular
107236796,highway,path,regular
107236798,highway,path,regular
107236800,highway,path,regular
107236802,highway,path,regular
107236803,highway,residential,regular
107236806,highway,path,regular
107236807,highway,residential,regular
107236809,highway,path,regular
107236810,highway,residential,regular
107285449,highway,service,regular
107285449,service,parking_aisle,regular
107285451,highway,service,regular
107285451,service,parking_aisle,regular
107285452,building,yes,regular
107285453,amenity,parking,regular
107285454,oneway,yes,regular
107285454,highway,service,regular
107285454,service,parking_aisle,regular
107285455,oneway,yes,regular
107285455,highway,service,regular
107285455,service,parking_aisle,regular
107285456,amenity,parking,regular
107285457,highway,service,regular
107285457,service,parking_aisle,regular
107285458,highway,service,regular
107285458,service,parking_aisle,regular
107285459,highway,service,regular
107285459,service,parking_aisle,regular
107285460,building,yes,regular
107285461,building,yes,regular
107285462,landuse,industrial,regular
107285463,oneway,yes,regular
107285463,highway,service,regular
107285463,service,parking_aisle,regular
107285464,building,yes,regular
107285465,highway,service,regular
107285465,service,parking_aisle,regular
107285466,oneway,yes,regular
107285466,highway,service,regular
107285467,highway,service,regular
107285467,service,parking_aisle,regular
107285468,highway,service,regular
107285469,highway,service,regular
107285469,service,parking_aisle,regular
107285470,highway,service,regular
107285470,service,parking_aisle,regular
107285471,highway,service,regular
107285471,service,parking_aisle,regular
107285472,name,IKEA,regular
107285472,shop,furniture,regular
107285472,phone,+44 845 355 2267,regular
107285472,website,http://www.ikea.com/gb/en/store/cardiff/,regular
107285472,building,yes,regular
107285472,operator,IKEA International Group,regular
107285472,city,Cardiff,addr
107285472,wikipedia,en:IKEA,regular
107285472,street,Ferry Road,addr
107285472,district,Grangetown,addr
107285472,postcode,CF11 0JR,addr
107285472,official_name,IKEA Wales,regular
107285472,opening_hours,Mo-Fr 10:00-21:00; Sa 09:00-20:00; Su 11:00-17:00; PH 10:00-18:00,regular
107285472,housename,IKEA Wales,addr
107285473,highway,service,regular
107285473,service,parking_aisle,regular
107285474,building,yes,regular
107285475,highway,service,regular
107285475,service,parking_aisle,regular
107285476,building,yes,regular
107285477,highway,service,regular
107285477,service,parking_aisle,regular
107285478,highway,service,regular
107285478,service,parking_aisle,regular
107285479,highway,service,regular
107285479,service,parking_aisle,regular
107285480,highway,footway,regular
107285481,landuse,retail,regular
107285482,building,yes,regular
107285483,highway,service,regular
107285483,service,parking_aisle,regular
107285484,oneway,yes,regular
107285484,highway,service,regular
107290710,highway,service,regular
107290711,building,tank,regular
107290712,foot,designated,regular
107290712,bicycle,designated,regular
107290712,highway,path,regular
107290713,access,private,regular
107290713,highway,service,regular
107290714,highway,service,regular
107290715,highway,service,regular
107290715,service,parking_aisle,regular
107290716,highway,service,regular
107290717,building,yes,regular
107290718,highway,service,regular
107290719,building,yes,regular
107290720,oneway,yes,regular
107290720,bicycle,designated,regular
107290720,highway,service,regular
107290720,cycleway,track,regular
107290721,amenity,parking,regular
107300715,foot,yes,regular
107300715,highway,cycleway,regular
107300716,highway,footway,regular
107300717,highway,service,regular
107300717,service,alley,regular
107315565,name,Park Lane,regular
107315565,highway,pedestrian,regular
107315565,cy,Lôn Y Parc,name
107315566,highway,cycleway,regular
107315567,oneway,yes,regular
107315567,highway,cycleway,regular
107315568,note,footway through train station and car park,regular
107315568,layer,1,regular
107315568,access,permissive,regular
107315568,bridge,yes,regular
107315568,highway,footway,regular
107327714,ref,A4161,regular
107327714,name,Newport Road,regular
107327714,oneway,yes,regular
107327714,highway,primary,regular
107327714,cy,Ffordd Casnewydd,name
107327714,surface,asphalt,regular
107327715,access,private,regular
107327715,amenity,parking,regular
107327716,access,private,regular
107327716,highway,service,regular
107327716,service,parking_aisle,regular
107327717,access,private,regular
107327717,highway,service,regular
107327717,service,parking_aisle,regular
107327718,access,private,regular
107327718,highway,service,regular
107327718,service,parking_aisle,regular
107327719,access,private,regular
107327719,amenity,parking,regular
107327719,capacity,24,regular
107330081,ref,A470,regular
107330081,name,North Road,regular
107330081,oneway,yes,regular
107330081,highway,primary,regular
107330081,cy,Ffordd y Gogledd,name
107330081,surface,asphalt,regular
107330082,ref,A470,regular
107330082,name,North Road,regular
107330082,oneway,yes,regular
107330082,highway,primary,regular
107330082,cy,Ffordd y Gogledd,name
107330082,surface,asphalt,regular
107330083,ref,A470,regular
107330083,name,North Road,regular
107330083,oneway,no,regular
107330083,highway,primary,regular
107330083,cy,Ffordd y Gogledd,name
107330083,surface,asphalt,regular
107413836,highway,service,regular
107413837,highway,service,regular
107440025,ref,A4160,regular
107440025,foot,yes,regular
107440025,name,Adam Street,regular
107440025,lanes,2,regular
107440025,oneway,yes,regular
107440025,bicycle,yes,regular
107440025,highway,primary,regular
107440025,surface,asphalt,regular
107440105,name,Hayes Bridge Road,regular
107440105,highway,unclassified,regular
107440105,cy,Heol Bont yr Aes,name
107440105,name,Heol Bont-Yr-Aes,not
107538650,name,East Bay Close,regular
107538650,source,OS OpenData StreetView,regular
107538650,highway,unclassified,regular
107538652,highway,service,regular
107538654,highway,service,regular
107538654,service,parking_aisle,regular
107538656,highway,service,regular
107538656,service,parking_aisle,regular
107538657,name,East Bay Close,regular
107538657,oneway,yes,regular
107538657,source,OS OpenData StreetView,regular
107538657,highway,unclassified,regular
107538658,highway,service,regular
107538658,service,parking_aisle,regular
107538660,highway,service,regular
107538660,service,parking_aisle,regular
107538661,highway,service,regular
107538661,service,parking_aisle,regular
107639318,foot,yes,regular
107639318,highway,cycleway,regular
107639323,layer,-1,regular
107639323,highway,footway,regular
107639325,foot,yes,regular
107639325,highway,cycleway,regular
107639327,highway,cycleway,regular
107639331,layer,-1,regular
107639331,tunnel,yes,regular
107639331,highway,footway,regular
107639333,foot,yes,regular
107639333,bicycle,dismount,regular
107639333,highway,steps,regular
107639334,layer,-1,regular
107639334,highway,footway,regular
107639338,foot,yes,regular
107639338,highway,footway,regular
107639340,highway,footway,regular
107639341,foot,yes,regular
107639341,layer,-1,regular
107639341,tunnel,yes,regular
107639341,bicycle,dismount,regular
107639341,highway,path,regular
107639348,bridge,yes,regular
107639348,highway,footway,regular
107639349,layer,-1,regular
107639349,highway,footway,regular
107639354,highway,footway,regular
107639356,highway,footway,regular
107639357,layer,-1,regular
107639357,highway,footway,regular
107639358,highway,footway,regular
107906699,source,Bing,regular
107906699,building,yes,regular
107906700,name,Cardiff Arms,regular
107906700,note,Shop and cafe bar,regular
107906700,shop,sports,regular
107906700,source,Bing;survey,regular
107906700,amenity,bar,regular
107906700,website,http://www.millenniumstadium.com/information/cardiff_arms_bar.php,regular
107906701,source,Bing,regular
107906701,building,yes,regular
107906702,note,Offices,regular
107906702,source,Bing;survey,regular
107906702,building,yes,regular
107906702,housename,Park House,addr
107906703,source,Bing,regular
107906703,building,yes,regular
107906704,source,Bing,regular
107906704,building,yes,regular
107906708,source,Bing,regular
107906708,building,yes,regular
107906709,name,One Kingsway,regular
107906709,building,yes,regular
107906709,street,Kingsway,addr
107906709,postcode,CF10 3AQ,addr
107906709,housenumber,1,addr
107906710,source,Bing,regular
107906710,building,yes,regular
107906711,name,Northgate,regular
107906711,source,Bing;survey,regular
107906711,building,yes,regular
107906713,access,private,regular
107906713,source,Bing;survey,regular
107906713,highway,service,regular
107906713,service,alley,regular
107906714,name,Friary House,regular
107906714,source,Bing;survey,regular
107906714,building,yes,regular
107910565,source,Bing,regular
107910565,building,yes,regular
107910566,source,Bing,regular
107910566,building,yes,regular
107910567,source,Bing;survey,regular
107910567,building,yes,regular
107910567,city,Cardiff,addr
107910567,street,Wyeverne Road,addr
107910567,housenumber,105,addr
107910568,source,Bing,regular
107910568,building,yes,regular
107910569,source,Bing;survey,regular
107910569,building,yes,regular
107910569,city,Cardiff,addr
107910569,street,Wyeverne Road,addr
107910569,housenumber,117,addr
107910571,access,private,regular
107910571,source,Bing;survey,regular
107910571,highway,service,regular
107910571,service,alley,regular
107910573,source,Bing;survey,regular
107910573,building,yes,regular
107910573,city,Cardiff,addr
107910573,street,Wyeverne Road,addr
107910573,housenumber,141,addr
107910576,source,Bing;survey,regular
107910576,building,yes,regular
107910576,city,Cardiff,addr
107910576,street,Glynrhondda Road,addr
107910576,housenumber,24,addr
107910579,note,Cardiff University hall of residence,regular
107910579,source,Bing,regular
107910579,building,yes,regular
107910581,source,Bing,regular
107910581,building,yes,regular
107910582,source,Bing;survey,regular
107910582,building,yes,regular
107910582,city,Cardiff,addr
107910582,street,Glynrhondda Road,addr
107910582,housenumber,16,addr
107910586,source,Bing;survey,regular
107910586,building,yes,regular
107910586,city,Cardiff,addr
107910586,street,Glynrhondda Road,addr
107910586,housenumber,32,addr
107910589,source,Bing;survey,regular
107910589,building,yes,regular
107910589,city,Cardiff,addr
107910589,street,Wyeverne Road,addr
107910589,housenumber,107,addr
107910592,source,Bing,regular
107910592,building,terrace,regular
107910592,city,Cardiff,addr
107910592,street,Wyeverne Road,addr
107910592,housenumber,103,addr
107910594,source,Bing;survey,regular
107910594,building,yes,regular
107910594,city,Cardiff,addr
107910594,street,Wyeverne Road,addr
107910594,housenumber,113,addr
107910596,source,Bing,regular
107910596,building,yes,regular
107910596,city,Cardiff,addr
107910596,street,Wyeverne Road,addr
107910596,housenumber,115,addr
107910599,source,Bing;survey,regular
107910599,building,yes,regular
107910599,city,Cardiff,addr
107910599,street,Glynrhondda Road,addr
107910599,housenumber,6,addr
107910602,source,Bing;survey,regular
107910602,building,yes,regular
107910602,city,Cardiff,addr
107910602,street,Glynrhondda Road,addr
107910602,housenumber,10,addr
107910604,source,Bing;survey,regular
107910604,building,yes,regular
107910604,city,Cardiff,addr
107910604,street,Wyeverne Road,addr
107910604,housenumber,139,addr
107910607,source,Bing,regular
107910607,building,yes,regular
107910608,source,Bing,regular
107910608,building,yes,regular
107910612,source,Bing;survey,regular
107910612,building,yes,regular
107910612,city,Cardiff,addr
107910612,street,Wyeverne Road,addr
107910612,housenumber,111,addr
107910614,source,Bing;survey,regular
107910614,building,yes,regular
107910614,city,Cardiff,addr
107910614,street,Glynrhondda Road,addr
107910614,housenumber,20,addr
107910616,source,Bing;survey,regular
107910616,building,yes,regular
107910616,city,Cardiff,addr
107910616,street,Wyeverne Road,addr
107910616,housenumber,133,addr
107910620,source,Bing;survey,regular
107910620,building,yes,regular
107910620,city,Cardiff,addr
107910620,street,Wyeverne Road,addr
107910620,housenumber,135,addr
107910622,source,Bing,regular
107910622,building,yes,regular
107910625,source,Bing,regular
107910625,building,yes,regular
107910628,source,Bing;survey,regular
107910628,building,yes,regular
107910628,city,Cardiff,addr
107910628,street,Glynrhondda Street,addr
107910628,housenumber,2,addr
107910673,source,Bing,regular
107910673,building,yes,regular
107910675,source,Bing;survey,regular
107910675,building,yes,regular
107910675,city,Cardiff,addr
107910675,street,Wyeverne Road,addr
107910675,housenumber,109,addr
107910676,source,Bing;survey,regular
107910676,building,yes,regular
107910676,city,Cardiff,addr
107910676,street,Glynrhondda Road,addr
107910676,housenumber,12,addr
107910677,source,Bing;survey,regular
107910677,building,yes,regular
107910677,city,Cardiff,addr
107910677,street,Wyeverne Road,addr
107910677,housenumber,131,addr
107910678,source,Bing,regular
107910678,building,yes,regular
107910679,source,Bing;survey,regular
107910679,building,yes,regular
107910679,city,Cardiff,addr
107910679,street,Wyeverne Road,addr
107910679,housenumber,123,addr
107910680,source,Bing;survey,regular
107910680,building,yes,regular
107910680,city,Cardiff,addr
107910680,street,Glynrhondda Road,addr
107910680,housenumber,26,addr
107910681,source,Bing,regular
107910681,building,yes,regular
107910682,source,Bing,regular
107910682,building,yes,regular
107910683,source,Bing;survey,regular
107910683,building,yes,regular
107910683,city,Cardiff,addr
107910683,street,Wyeverne Road,addr
107910683,housenumber,125,addr
107910684,source,Bing,regular
107910684,building,yes,regular
107910685,source,Bing;survey,regular
107910685,building,yes,regular
107910686,source,Bing;survey,regular
107910686,building,yes,regular
107910686,city,Cardiff,addr
107910686,street,Wyeverne Road,addr
107910686,housenumber,127,addr
107910687,source,Bing;survey,regular
107910687,building,yes,regular
107910687,city,Cardiff,addr
107910687,street,Glynrhondda Road,addr
107910687,housenumber,14,addr
107910688,source,Bing;survey,regular
107910688,building,yes,regular
107910688,city,Cardiff,addr
107910688,street,Wyeverne Road,addr
107910688,housenumber,129,addr
107910689,source,Bing;survey,regular
107910689,building,yes,regular
107910689,city,Cardiff,addr
107910689,street,Glynrhondda Road,addr
107910689,housenumber,30,addr
107910690,source,Bing;survey,regular
107910690,building,yes,regular
107910690,city,Cardiff,addr
107910690,street,Wyeverne Road,addr
107910690,housenumber,137,addr
107910691,source,Bing,regular
107910691,building,yes,regular
107910692,source,Bing;survey,regular
107910692,building,yes,regular
107910692,city,Cardiff,addr
107910692,street,Wyeverne Road,addr
107910692,housenumber,121,addr
107910693,source,Bing;survey,regular
107910693,building,yes,regular
107910693,city,Cardiff,addr
107910693,street,Glynrhondda Road,addr
107910693,housenumber,28,addr
107910694,note,Cardiff University hall of residence,regular
107910694,source,Bing;survey,regular
107910694,building,yes,regular
107910694,housename,Hodge,addr
107910695,access,private,regular
107910695,source,Bing;survey,regular
107910695,highway,service,regular
107910695,service,alley,regular
107910696,source,Bing;survey,regular
107910696,building,yes,regular
107910696,city,Cardiff,addr
107910696,street,Glynrhondda Road,addr
107910696,housenumber,8,addr
107910697,source,Bing;survey,regular
107910697,building,yes,regular
107910697,city,Cardiff,addr
107910697,street,Wyeverne Road,addr
107910697,housenumber,145,addr
107910698,source,Bing;survey,regular
107910698,building,yes,regular
107910698,city,Cardiff,addr
107910698,street,Glynrhondda Road,addr
107910698,housenumber,22,addr
107910699,source,Bing;survey,regular
107910699,building,yes,regular
107910699,city,Cardiff,addr
107910699,street,Glynrhondda Road,addr
107910699,housenumber,18,addr
107910700,source,Bing;survey,regular
107910700,building,yes,regular
107910700,city,Cardiff,addr
107910700,street,Wyeverne Road,addr
107910700,housenumber,119,addr
107910701,source,Bing,regular
107910701,building,yes,regular
107910702,access,private,regular
107910702,source,Bing;survey,regular
107910702,highway,service,regular
107910702,service,alley,regular
107910703,source,Bing;survey,regular
107910703,building,yes,regular
107910703,city,Cardiff,addr
107910703,street,Wyeverne Road,addr
107910703,housenumber,143,addr
107910704,source,Bing;survey,regular
107910704,building,yes,regular
107910704,city,Cardiff,addr
107910704,street,Glynrhondda Road,addr
107910704,housenumber,4,addr
107947288,source,Bing,regular
107947288,highway,service,regular
107947288,service,driveway,regular
107947289,source,Bing;survey,regular
107947289,building,yes,regular
107947289,city,Cardiff,addr
107947289,street,Richmond Road,addr
107947289,housenumber,102,addr
107947290,name,Ba Rooba,regular
107947290,source,Bing;survey,regular
107947290,amenity,bar,regular
107947290,building,yes,regular
107947292,name,Richmond Apartments,regular
107947292,source,Bing;survey,regular
107947292,building,yes,regular
107947295,source,Bing,regular
107947295,highway,service,regular
107947295,service,alley,regular
107947298,name,Cathays Conservative Club,regular
107947298,source,Bing;survey,regular
107947298,leisure,social_club,regular
107947298,building,yes,regular
107947299,name,Keylet,regular
107947299,office,estate_agent,regular
107947299,source,Bing;survey,regular
107947299,building,yes,regular
107947300,name,B&A Garage,regular
107947300,shop,car_repair,regular
107947300,source,Bing;survey,regular
107947300,building,yes,regular
107947301,source,Bing;survey,regular
107947301,building,yes,regular
107947301,city,Cardiff,addr
107947301,street,Richmond Road,addr
107947301,housenumber,98,addr
107947302,source,Bing;survey,regular
107947302,building,yes,regular
107947302,city,Cardiff,addr
107947302,street,Richmond Road,addr
107947302,housenumber,106,addr
107947303,name,Richmond Square,regular
107947303,note,Flats,regular
107947303,source,Bing;survey,regular
107947303,building,yes,regular
107947304,source,Bing;survey,regular
107947304,building,yes,regular
107947304,city,Cardiff,addr
107947304,street,Richmond Road,addr
107947304,housenumber,100,addr
107947305,source,Bing,regular
107947305,highway,service,regular
107947305,service,driveway,regular
107947306,name,Fitzroy Street,regular
107947306,highway,residential,regular
107947307,name,K&C Store,regular
107947307,shop,convenience,regular
107947307,source,Bing;survey,regular
107947307,building,yes,regular
107947308,source,Bing;survey,regular
107947308,building,yes,regular
107947308,city,Cardiff,addr
107947308,street,Richmond Road,addr
107947308,housenumber,108,addr
107947309,name,Eglwys Bresbyteraidd Cymru Y Crwys,regular
107947309,source,Bing;survey,regular
107947309,amenity,place_of_worship,regular
107947309,building,yes,regular
107947309,religion,christian,regular
107947309,denomination,presbyterian,regular
107947310,name,Wentworth,regular
107947310,office,estate_agent,regular
107947310,source,Bing;survey,regular
107947310,building,yes,regular
107947311,source,Bing;survey,regular
107947311,building,yes,regular
107947311,city,Cardiff,addr
107947311,street,Richmond Road,addr
107947311,housenumber,104,addr
107947312,source,Bing,regular
107947312,building,yes,regular
107947313,source,Bing,regular
107947313,highway,service,regular
107947313,service,driveway,regular
108092564,natural,cliff,regular
108093014,name,Heritage Drive,regular
108093014,highway,residential,regular
108093014,sidewalk,both,regular
108093015,natural,cliff,regular
108093016,natural,cliff,regular
108093017,highway,path,regular
108093637,building,house,regular
108094912,building,house,regular
108094912,city,Cardiff,addr
108094912,street,Heol Trelai,addr
108094912,country,GB,addr
108094912,housenumber,108,addr
108094913,building,house,regular
108094913,city,Cardiff,addr
108094913,street,Heol Trelai,addr
108094913,country,GB,addr
108094913,housenumber,118,addr
108094914,building,house,regular
108094914,city,Cardiff,addr
108094914,street,Heol Trelai,addr
108094914,country,GB,addr
108094914,housenumber,112,addr
108094915,building,house,regular
108094915,city,Cardiff,addr
108094915,street,Heol Trelai,addr
108094915,country,GB,addr
108094915,housenumber,96,addr
108094916,building,house,regular
108094916,city,Cardiff,addr
108094916,street,Heol Trelai,addr
